league,team_0,team_1,kick_off_epoch,kick_off_timestamp,home_team,bookmaker,odds_0,odds_1,odds_2,odds_0_or,odds_1_or,odds_2_or,bookmaker_margin,stripped_0,stripped_1,stripped_2,target_0,target_1,target_2
Liga MX,Pumas,Toluca,1613325600,2021-02-14 18:00:00,Toluca,Betclic,3.83,1.89,3.57,0.2610966057441253,0.5291005291005292,0.2801120448179272,1.0703091796625817,0.2439450307493736,0.4943436337407942,0.2617113355098322,4.099284158107688,2.022884349562279,3.821003771395416
Liga MX,Pumas,Toluca,1613325600,2021-02-14 18:00:00,Toluca,Paddy Power,3.7,1.85,3.6,0.27027027027027023,0.5405405405405405,0.2777777777777778,1.0885885885885886,0.24827586206896546,0.4965517241379309,0.25517241379310346,4.027777777777779,2.0138888888888893,3.918918918918919
Liga MX,Pumas,Toluca,1613325600,2021-02-14 18:00:00,Toluca,Betway,3.6,1.95,3.6,0.2777777777777778,0.5128205128205129,0.2777777777777778,1.0683760683760686,0.25999999999999995,0.48,0.25999999999999995,3.8461538461538467,2.0833333333333335,3.8461538461538467
Liga MX,Pumas,Toluca,1613325600,2021-02-14 18:00:00,Toluca,Bet Victor,3.8,1.9,3.6,0.2631578947368421,0.5263157894736842,0.2777777777777778,1.0672514619883042,0.24657534246575338,0.49315068493150677,0.2602739726027397,4.055555555555556,2.027777777777778,3.842105263157895
Liga MX,Pumas,Toluca,1613325600,2021-02-14 18:00:00,Toluca,888sport,3.55,1.87,3.65,0.28169014084507044,0.53475935828877,0.273972602739726,1.0904221018735665,0.25833128323524407,0.4904150029332172,0.2512537138315387,3.8709984616511606,2.0390893305035696,3.9800406718385175
Liga MX,Pumas,Toluca,1613325600,2021-02-14 18:00:00,Toluca,Unibet,3.55,1.87,3.65,0.28169014084507044,0.53475935828877,0.273972602739726,1.0904221018735665,0.25833128323524407,0.4904150029332172,0.2512537138315387,3.8709984616511606,2.0390893305035696,3.9800406718385175
Liga MX,Pumas,Toluca,1613325600,2021-02-14 18:00:00,Toluca,Sky Bet,3.6,1.83,3.4,0.2777777777777778,0.5464480874316939,0.29411764705882354,1.1183435122682952,0.24838323353293415,0.48862275449101794,0.26299401197604794,4.026036644165862,2.0465686274509807,3.8023679417122036
Liga MX,Pumas,Toluca,1613325600,2021-02-14 18:00:00,Toluca,Betfair,4.0,1.94,3.75,0.25,0.5154639175257733,0.26666666666666666,1.03213058419244,0.24221741301814548,0.49941734642916596,0.2583652405526885,4.12852233676976,2.0023333333333335,3.8704896907216497
Liga MX,Monterrey,Santos Laguna,1613351160,2021-02-15 01:06:00,Santos Laguna,1xBet,2.34,2.96,3.52,0.4273504273504274,0.33783783783783783,0.2840909090909091,1.0492791742791743,0.4072800050034399,0.3219713553067734,0.27074863968978674,2.4553132678132674,3.1058663558663557,3.6934626934626933
Liga MX,Monterrey,Santos Laguna,1613351160,2021-02-15 01:06:00,Santos Laguna,Betclic,2.35,2.98,3.23,0.425531914893617,0.33557046979865773,0.30959752321981426,1.070699907912089,0.3974334094446899,0.3134122524144367,0.2891543381408735,2.516144783593409,3.1906857255780245,3.458360702556047
Liga MX,Monterrey,Santos Laguna,1613351160,2021-02-15 01:06:00,Santos Laguna,Paddy Power,2.3,2.9,3.1,0.4347826086956522,0.3448275862068966,0.3225806451612903,1.1021908400638392,0.394471259324265,0.3128565160157964,0.29267222465993853,2.53503893214683,3.196353436185133,3.4167916041979014
Liga MX,Monterrey,Santos Laguna,1613351160,2021-02-15 01:06:00,Santos Laguna,Marathon Bet,2.34,2.96,3.52,0.4273504273504274,0.33783783783783783,0.2840909090909091,1.0492791742791743,0.4072800050034399,0.3219713553067734,0.27074863968978674,2.4553132678132674,3.1058663558663557,3.6934626934626933
Liga MX,Monterrey,Santos Laguna,1613351160,2021-02-15 01:06:00,Santos Laguna,Betway,2.3,3.1,3.2,0.4347826086956522,0.3225806451612903,0.3125,1.0698632538569426,0.40639082343301924,0.3015157722244981,0.29209340434248254,2.460685483870968,3.3165760869565224,3.4235624123422164
Liga MX,Monterrey,Santos Laguna,1613351160,2021-02-15 01:06:00,Santos Laguna,Bet Victor,2.4,3.0,3.2,0.4166666666666667,0.3333333333333333,0.3125,1.0625,0.39215686274509803,0.3137254901960784,0.29411764705882354,2.55,3.1875,3.4
Liga MX,Monterrey,Santos Laguna,1613351160,2021-02-15 01:06:00,Santos Laguna,888sport,2.3,3.0,3.1,0.4347826086956522,0.3333333333333333,0.3225806451612903,1.0906965871902758,0.3986283754822118,0.30561508786969566,0.2957565366480926,2.508602150537634,3.2720897615708275,3.381159420289855
Liga MX,Monterrey,Santos Laguna,1613351160,2021-02-15 01:06:00,Santos Laguna,Unibet,2.3,3.0,3.1,0.4347826086956522,0.3333333333333333,0.3225806451612903,1.0906965871902758,0.3986283754822118,0.30561508786969566,0.2957565366480926,2.508602150537634,3.2720897615708275,3.381159420289855
Liga MX,Monterrey,Santos Laguna,1613351160,2021-02-15 01:06:00,Santos Laguna,Sky Bet,2.25,2.8,3.1,0.4444444444444444,0.35714285714285715,0.3225806451612903,1.1241679467485919,0.39535413345479387,0.31769528581188794,0.28695058073331814,2.529377880184332,3.1476702508960575,3.484920634920635
Liga MX,Monterrey,Santos Laguna,1613351160,2021-02-15 01:06:00,Santos Laguna,Betfair,2.42,3.1,3.5,0.4132231404958678,0.3225806451612903,0.2857142857142857,1.0215180713714438,0.40451867869659236,0.3157855491760495,0.27969577212735813,2.472073732718894,3.1667060212514757,3.5753132498000535
Liga MX,Atlas,Pachuca,1613444400,2021-02-16 03:00:00,Pachuca,1xBet,4.5,1.84,3.54,0.2222222222222222,0.5434782608695652,0.2824858757062147,1.048186358798002,0.21200640549935554,0.5184939264929891,0.2694996680076554,4.716838614591009,1.928662900188324,3.710579710144927
Liga MX,Atlas,Pachuca,1613444400,2021-02-16 03:00:00,Pachuca,Betclic,4.53,1.81,3.38,0.22075055187637968,0.5524861878453039,0.2958579881656805,1.0690947278873641,0.20648362218809588,0.5167794522166157,0.2767369255952883,4.84299911732976,1.9350614574761291,3.613540180259291
Liga MX,Atlas,Pachuca,1613444400,2021-02-16 03:00:00,Pachuca,Paddy Power,4.5,1.75,3.3,0.2222222222222222,0.5714285714285714,0.30303030303030304,1.0966810966810967,0.2026315789473684,0.5210526315789473,0.27631578947368424,4.935064935064935,1.9191919191919193,3.6190476190476186
Liga MX,Atlas,Pachuca,1613444400,2021-02-16 03:00:00,Pachuca,Marathon Bet,4.5,1.83,3.54,0.2222222222222222,0.5464480874316939,0.2824858757062147,1.0511561853601308,0.2114074248120301,0.5198543233082706,0.2687382518796993,4.730202834120589,1.9236158192090398,3.721092896174863
Liga MX,Atlas,Pachuca,1613444400,2021-02-16 03:00:00,Pachuca,Betway,4.2,1.83,3.5,0.23809523809523808,0.5464480874316939,0.2857142857142857,1.0702576112412179,0.22246535375638218,0.5105762217359591,0.2669584245076586,4.495081967213115,1.9585714285714289,3.745901639344263
Liga MX,Atlas,Pachuca,1613444400,2021-02-16 03:00:00,Pachuca,Bet Victor,4.6,1.8,3.3,0.2173913043478261,0.5555555555555556,0.30303030303030304,1.0759771629336847,0.20204081632653062,0.5163265306122449,0.2816326530612245,4.949494949494949,1.9367588932806326,3.5507246376811596
Liga MX,Atlas,Pachuca,1613444400,2021-02-16 03:00:00,Pachuca,888sport,4.5,1.78,3.3,0.2222222222222222,0.5617977528089888,0.30303030303030304,1.087050278061514,0.20442681144288993,0.516809354771351,0.27876383378575903,4.891726251276814,1.9349494949494948,3.587265917602996
Liga MX,Atlas,Pachuca,1613444400,2021-02-16 03:00:00,Pachuca,Unibet,4.5,1.78,3.3,0.2222222222222222,0.5617977528089888,0.30303030303030304,1.087050278061514,0.20442681144288993,0.516809354771351,0.27876383378575903,4.891726251276814,1.9349494949494948,3.587265917602996
Liga MX,Atlas,Pachuca,1613444400,2021-02-16 03:00:00,Pachuca,Sky Bet,4.2,1.75,3.2,0.23809523809523808,0.5714285714285714,0.3125,1.1220238095238095,0.21220159151193632,0.5092838196286472,0.27851458885941643,4.7125,1.9635416666666667,3.5904761904761906
Liga MX,Atlas,Pachuca,1613444400,2021-02-16 03:00:00,Pachuca,Betfair,4.6,1.85,3.45,0.2173913043478261,0.5405405405405405,0.2898550724637681,1.0477869173521346,0.20747663551401874,0.5158878504672897,0.27663551401869163,4.819819819819819,1.9384057971014494,3.6148648648648645
Dutch Eredivisie,Feyenoord,Willem II,1613309355,2021-02-14 13:29:15,Feyenoord,Paddy Power,1.0,451.0,501.0,1.0,0.0022172949002217295,0.001996007984031936,1.0042133028842537,0.9958043745565285,0.0022079919613226797,0.0019876334821487592,1.0042133028842537,452.90019960079843,503.11086474501116
Dutch Eredivisie,Feyenoord,Willem II,1613309355,2021-02-14 13:29:15,Feyenoord,Betway,1.0,501.0,201.0,1.0,0.001996007984031936,0.004975124378109453,1.0069711323621415,0.9930771278956243,0.00198218987603917,0.004940682228336439,1.0069711323621415,504.49253731343293,202.40119760479044
Dutch Eredivisie,FC Utrecht,VVV Venlo,1613309518,2021-02-14 13:31:58,FC Utrecht,Unibet,1.09,51.0,9.0,0.9174311926605504,0.0196078431372549,0.1111111111111111,1.0481501469089165,0.8752860411899313,0.0187070938215103,0.10600686498855834,1.1424836601307191,53.45565749235474,9.433351322180249
Dutch Eredivisie,FC Utrecht,VVV Venlo,1613309518,2021-02-14 13:31:58,FC Utrecht,Betclic,1.1,35.0,6.5,0.9090909090909091,0.02857142857142857,0.15384615384615385,1.0915084915084914,0.832875709317225,0.0261760937213985,0.14094819696137656,1.2006593406593407,38.2027972027972,7.094805194805193
Dutch Eredivisie,FC Utrecht,VVV Venlo,1613309518,2021-02-14 13:31:58,FC Utrecht,Paddy Power,1.07,46.0,7.5,0.9345794392523364,0.021739130434782608,0.13333333333333333,1.0896519030204523,0.8576862360004476,0.01995052766348867,0.12236323633606384,1.165927536231884,50.12398753894081,8.172389272653392
Dutch Eredivisie,FC Utrecht,VVV Venlo,1613309518,2021-02-14 13:31:58,FC Utrecht,Betfair,1.15,55.0,7.8,0.8695652173913044,0.01818181818181818,0.12820512820512822,1.015952163778251,0.8559115757551573,0.017896332947607833,0.12619209129723474,1.1683449883449886,55.8773690078038,7.924426877470356
Dutch Eredivisie,FC Utrecht,VVV Venlo,1613309518,2021-02-14 13:31:58,FC Utrecht,Betway,1.1,34.0,7.5,0.9090909090909091,0.029411764705882353,0.13333333333333333,1.0718360071301247,0.8481623149842009,0.02744054548478297,0.12439713953101614,1.1790196078431372,36.442424242424245,8.038770053475936
Dutch Eredivisie,FC Twente Enschede,Vitesse Arnhem,1613317500,2021-02-14 15:45:00,Vitesse Arnhem,Unibet,4.6,1.75,3.75,0.2173913043478261,0.5714285714285714,0.26666666666666666,1.0554865424430642,0.20596312279325227,0.5413887799136916,0.2526480972930561,4.855238095238095,1.8471014492753624,3.958074534161491
Dutch Eredivisie,FC Twente Enschede,Vitesse Arnhem,1613317500,2021-02-14 15:45:00,Vitesse Arnhem,Betclic,4.43,1.75,3.78,0.22573363431151244,0.5714285714285714,0.2645502645502646,1.0617124702903484,0.212612774765451,0.5382140526919702,0.24917317254257884,4.703386243386243,1.8579968230081096,4.013273137697516
Dutch Eredivisie,FC Twente Enschede,Vitesse Arnhem,1613317500,2021-02-14 15:45:00,Vitesse Arnhem,888sport,4.5,1.74,3.75,0.2222222222222222,0.5747126436781609,0.26666666666666666,1.0636015325670498,0.20893371757925072,0.5403458213256483,0.2507204610951009,4.786206896551724,1.850666666666667,3.9885057471264367
Dutch Eredivisie,FC Twente Enschede,Vitesse Arnhem,1613317500,2021-02-14 15:45:00,Vitesse Arnhem,Paddy Power,4.2,1.7,3.7,0.23809523809523808,0.5882352941176471,0.27027027027027023,1.0966008024831553,0.21712115982050398,0.5364169830859511,0.24646185709354504,4.605723370429253,1.8642213642213639,4.057422969187675
Dutch Eredivisie,FC Twente Enschede,Vitesse Arnhem,1613317500,2021-02-14 15:45:00,Vitesse Arnhem,Bet Victor,4.6,1.73,3.75,0.2173913043478261,0.5780346820809249,0.26666666666666666,1.0620926530954176,0.20468205265731731,0.5442412960830403,0.25107665125964257,4.88562620423892,1.8374202898550722,3.9828474491078154
Dutch Eredivisie,FC Twente Enschede,Vitesse Arnhem,1613317500,2021-02-14 15:45:00,Vitesse Arnhem,Marathon Bet,4.45,1.76,3.9,0.2247191011235955,0.5681818181818182,0.25641025641025644,1.0493111757156701,0.21415868459642443,0.5414807650307323,0.2443605503728433,4.669434731934732,1.8467876692595793,4.092313585291113
Dutch Eredivisie,FC Twente Enschede,Vitesse Arnhem,1613317500,2021-02-14 15:45:00,Vitesse Arnhem,Betway,4.5,1.75,3.6,0.2222222222222222,0.5714285714285714,0.2777777777777778,1.0714285714285714,0.2074074074074074,0.5333333333333333,0.2592592592592593,4.821428571428571,1.875,3.8571428571428563
Dutch Eredivisie,FC Twente Enschede,Vitesse Arnhem,1613317500,2021-02-14 15:45:00,Vitesse Arnhem,Sky Bet,4.2,1.73,3.75,0.23809523809523808,0.5780346820809249,0.26666666666666666,1.0827965868428295,0.219889165692206,0.5338349687325233,0.24627586557527076,4.547745664739884,1.873238095238095,4.060487200660611
Dutch Eredivisie,FC Twente Enschede,Vitesse Arnhem,1613317500,2021-02-14 15:45:00,Vitesse Arnhem,Betfair,4.7,1.83,3.95,0.2127659574468085,0.5464480874316939,0.2531645569620253,1.0123786018405276,0.2101644158222972,0.5397665324397797,0.2500690517379232,4.75817942865048,1.8526528413681658,3.998895477270085
Dutch Eredivisie,FC Twente Enschede,Vitesse Arnhem,1613317500,2021-02-14 15:45:00,Vitesse Arnhem,1xBet,4.38,1.78,3.9,0.22831050228310504,0.5617977528089888,0.25641025641025644,1.0465185115023503,0.21816193385375418,0.5368254327412603,0.2450126334049855,4.583751080380294,1.8628029504741836,4.081422194859165
Dutch Eredivisie,FC Utrecht,Willem II,1613761200,2021-02-19 19:00:00,Willem II,Unibet,1.85,3.9,3.75,0.5405405405405405,0.25641025641025644,0.26666666666666666,1.0636174636174636,0.5082095387021109,0.24107375553818092,0.2507167057597081,1.967692307692308,4.148108108108107,3.9885654885654884
Dutch Eredivisie,FC Utrecht,Willem II,1613761200,2021-02-19 19:00:00,Willem II,888sport,1.85,3.9,3.75,0.5405405405405405,0.25641025641025644,0.26666666666666666,1.0636174636174636,0.5082095387021109,0.24107375553818092,0.2507167057597081,1.967692307692308,4.148108108108107,3.9885654885654884
Dutch Eredivisie,FC Utrecht,Willem II,1613761200,2021-02-19 19:00:00,Willem II,Betclic,1.83,4.08,3.7,0.5464480874316939,0.24509803921568626,0.27027027027027023,1.0618163969176504,0.5146351940109227,0.23082902084313447,0.25453578514594283,1.9431240063593005,4.332210899424013,3.9287206685953073
Dutch Eredivisie,FC Utrecht,Willem II,1613761200,2021-02-19 19:00:00,Willem II,Paddy Power,1.75,3.75,3.6,0.5714285714285714,0.26666666666666666,0.2777777777777778,1.115873015873016,0.5120910384068278,0.23897581792318634,0.24893314366998578,1.9527777777777782,4.184523809523809,4.017142857142857
Dutch Eredivisie,FC Utrecht,Willem II,1613761200,2021-02-19 19:00:00,Willem II,Bet Victor,1.8,4.1,3.7,0.5555555555555556,0.24390243902439027,0.27027027027027023,1.069728264850216,0.5193426908592949,0.22800410818212943,0.2526532009585758,1.9255108767303886,4.385885885885886,3.9579945799458
Dutch Eredivisie,FC Utrecht,Willem II,1613761200,2021-02-19 19:00:00,Willem II,Betfair,1.02,2.04,2.04,0.9803921568627451,0.49019607843137253,0.49019607843137253,1.9607843137254901,0.5,0.25,0.25,2.0,4.0,4.0
Dutch Eredivisie,FC Emmen,FC Zwolle,1613843100,2021-02-20 17:45:00,FC Emmen,Unibet,2.9,2.35,3.45,0.3448275862068966,0.425531914893617,0.2898550724637681,1.0602145735642816,0.32524320529535655,0.40136395547086556,0.273392839233778,3.074622263336417,2.491504247876062,3.6577402787967714
Dutch Eredivisie,FC Emmen,FC Zwolle,1613843100,2021-02-20 17:45:00,FC Emmen,888sport,2.9,2.35,3.4,0.3448275862068966,0.425531914893617,0.29411764705882354,1.0644771481593371,0.323940806811271,0.3997567403202919,0.2763024528684371,3.086983729662078,2.5015212981744424,3.6192223037417457
Dutch Eredivisie,FC Emmen,FC Zwolle,1613843100,2021-02-20 17:45:00,FC Emmen,Betclic,2.9,2.35,3.45,0.3448275862068966,0.425531914893617,0.2898550724637681,1.0602145735642816,0.32524320529535655,0.40136395547086556,0.273392839233778,3.074622263336417,2.491504247876062,3.6577402787967714
Dutch Eredivisie,FC Emmen,FC Zwolle,1613843100,2021-02-20 17:45:00,FC Emmen,Paddy Power,2.8,2.25,3.3,0.35714285714285715,0.4444444444444444,0.30303030303030304,1.1046176046176046,0.3233180927498367,0.4023514043109079,0.27433050293925537,3.092929292929293,2.4853896103896105,3.6452380952380956
Dutch Eredivisie,FC Emmen,FC Zwolle,1613843100,2021-02-20 17:45:00,FC Emmen,Bet Victor,2.9,2.3,3.4,0.3448275862068966,0.4347826086956522,0.29411764705882354,1.0737278419613723,0.3211498973305955,0.4049281314168378,0.27392197125256673,3.1138107416879794,2.469574036511156,3.6506746626686657
Dutch Eredivisie,FC Emmen,FC Zwolle,1613843100,2021-02-20 17:45:00,FC Emmen,Betfair,1.66,1.01,1.66,0.6024096385542169,0.9900990099009901,0.6024096385542169,2.1949182870094237,0.2744565217391305,0.45108695652173914,0.2744565217391305,3.643564356435643,2.216867469879518,3.643564356435643
Dutch Eredivisie,AZ Alkmaar,VVV Venlo,1613847600,2021-02-20 19:00:00,VVV Venlo,Unibet,1.45,6.75,4.5,0.6896551724137931,0.14814814814814814,0.2222222222222222,1.0600255427841634,0.6506024096385543,0.13975903614457832,0.20963855421686747,1.5370370370370368,7.155172413793103,4.7701149425287355
Dutch Eredivisie,AZ Alkmaar,VVV Venlo,1613847600,2021-02-20 19:00:00,VVV Venlo,888sport,1.45,6.4,4.4,0.6896551724137931,0.15625,0.22727272727272727,1.0731778996865204,0.642628936558649,0.1455956184390689,0.21177544500228204,1.5561079545454544,6.868338557993731,4.72198275862069
Dutch Eredivisie,AZ Alkmaar,VVV Venlo,1613847600,2021-02-20 19:00:00,VVV Venlo,Betclic,1.42,7.15,4.57,0.7042253521126761,0.13986013986013984,0.2188183807439825,1.0629038727167985,0.6625484864521807,0.13158305605064283,0.20586845749717644,1.5093234992578537,7.599762689925111,4.85747069831577
Dutch Eredivisie,AZ Alkmaar,VVV Venlo,1613847600,2021-02-20 19:00:00,VVV Venlo,Paddy Power,1.36,6.5,4.5,0.7352941176470588,0.15384615384615385,0.2222222222222222,1.111362493715435,0.6616150192264193,0.1384302194073739,0.1999547613662067,1.5114529914529915,7.223856209150326,5.001131221719458
Dutch Eredivisie,AZ Alkmaar,VVV Venlo,1613847600,2021-02-20 19:00:00,VVV Venlo,Bet Victor,1.4,7.5,4.6,0.7142857142857143,0.13333333333333333,0.2173913043478261,1.0650103519668737,0.6706842923794712,0.12519440124416797,0.20412130637636083,1.491014492753623,7.987577639751552,4.899047619047619
Dutch Eredivisie,AZ Alkmaar,VVV Venlo,1613847600,2021-02-20 19:00:00,VVV Venlo,Betfair,1.44,1.01,1.01,0.6944444444444444,0.9900990099009901,0.9900990099009901,2.674642464246425,0.25964010282776345,0.37017994858611825,0.37017994858611825,3.8514851485148522,2.701388888888889,2.701388888888889
Dutch Eredivisie,ADO Den Haag,Fortuna Sittard,1613851200,2021-02-20 20:00:00,Fortuna Sittard,Unibet,4.35,1.72,4.0,0.2298850574712644,0.5813953488372093,0.25,1.0612804063084738,0.2166110446445438,0.5478244443045148,0.23556451105094137,4.61656976744186,1.8254022988505747,4.245121625233895
Dutch Eredivisie,ADO Den Haag,Fortuna Sittard,1613851200,2021-02-20 20:00:00,Fortuna Sittard,888sport,4.35,1.72,4.0,0.2298850574712644,0.5813953488372093,0.25,1.0612804063084738,0.2166110446445438,0.5478244443045148,0.23556451105094137,4.61656976744186,1.8254022988505747,4.245121625233895
Dutch Eredivisie,ADO Den Haag,Fortuna Sittard,1613851200,2021-02-20 20:00:00,Fortuna Sittard,Betclic,4.47,1.7,4.03,0.2237136465324385,0.5882352941176471,0.24813895781637715,1.0600878984664628,0.21103311042043366,0.5548929432819637,0.23407394629760256,4.738592906145088,1.8021494273929868,4.2721542308198455
